index,reason,company,product_descrpition,brand_name,date,url
1265,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm210443.htm,McNeil Consumer Healthcare,,,McNeil Consumer Healthcare is initiating this voluntary recall because some of these products may not meet required quality standards. This recall is not being undertaken on the basis of adverse medical events.,04/2010
1266,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm210297.htm,Northern Food I/E Inc.,White Fungus,Havista,Sulfites,04/2010
1267,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm210308.htm,Humei Trading Inc.,Dried Pachyrhizus,HUMEI FOODS,Sulfites,04/2010
1268,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm209925.htm,MiDAS Foods International,"soup mix, sauce mix",MiDAS Foods International / American Saucery,Salmonella,04/2010
1269,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm209709.htm,Covidien,,,the product’s cuff not holding air as a result of leaks in the pilot balloon inflation assembly,04/2010
1270,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm208975.htm,"Purina Mills, LLC",,"Strategy, Layena SunFresh",Metal Fragments,04/2010
1271,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm208944.htm,Green Land,Health Mix,Nut Tree,undeclared sulfites,04/2010
1272,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm208927.htm,StarKist Co.,frozen white whole fish fillet product,SeaSations,Allergen - undeclared wheat,04/2010
1273,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm208587.htm,MY-A &amp; CO,Black Pepper,,Salmonella,04/2010
1274,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm208421.htm,Response Products,Dog Food,Cetyl M for Dogs,Possible Salmonella Health Risk,04/2010
1275,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm208537.htm,"Atlas Operations, Inc.",Dietary Supplement,"72 Hours (all strengths), Amour Again for Him, Arousin, more",Undeclared drug ingredient/unapproved drug,04/2010
1276,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207989.htm,H-E-B,French Onion Dip,H-E-B,possible salmonella contamination,04/2010
1277,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207818.htm,"McCormick &amp; Company, Inc.",Seasoning Mix,McCormick,Allergen,04/2010
1278,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207627.htm,Del Bueno,Cheese,Del Bueno,Listeria monocytogenes,04/2010
1279,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207494.htm,Del Bueno,Cheese,Del Bueno,Listeria monocytogenes,04/2010
1280,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207477.htm,Whole Foods Market,Frozen Tuna Steaks,Whole Catch,Histamine,04/2010
1281,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207345.htm,"Golden Pacific Foods, Inc.",Shrimp Snacks,Marco Polo,Allergen,04/2010
1282,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207479.htm,Kanec USA Inc.,Dietary Supplement,Stud Capsule,Undeclared drug ingredient/unapproved drug,04/2010
1283,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207735.htm,US Oftalmi,Eye and Nasal Drops,"Camolyn, Fisiolin",Sterility,04/2010
1284,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207340.htm,NY Gourmet Salads Inc.,Salad,NY Gourmet Salads,Listeria monocytogenes,04/2010
1285,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207251.htm,Glutino Food Group,Bread,Glutino,Allergen,04/2010
1286,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207207.htm,Zatarain&#39;s,Rice,Zatarain&#39;s,Allergen,04/2010
1287,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207083.htm,Watkins Inc.,"Seasoning, Dip Mix",Watkins,Salmonella,03/2010
1288,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm206806.htm,Binell Bros. Cutlery,Black Pepper,Binell Bros. Cutlery,Salmonella,03/2010
1289,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm206759.htm,"Natural Wellness, Inc.",Dietary Supplement,MasXtreme,Undeclared drug ingredient/unapproved drug,03/2010
1290,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm206881.htm,"Lance, Inc.",Barbecue Potato Chips,"Tom&#39;s, Lance",Salmonella,03/2010
1291,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm206521.htm,Perfect Candy &amp; Packaging Co.,Black Peppercorns,H.D.W. Foods Inc.,Salmonella,03/2010
1292,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm206528.htm,"Modern Products, Inc.",Seasonings,"Spike, Vegit, Hauser, more",Salmonella,03/2010
1293,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm206186.htm,"C.H. Guenther &amp; Son, Inc.","Seasoning Mixes, Gravy Mixes","Best Yet, Food Club, Tops, more",Salmonella,03/2010
1294,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205903.htm,Blue Line Foodservice Distribution,Spice Paks,Little Caesars,Salmonella,03/2010
1295,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205681.htm,"C.H. Guenther &amp; Son, Inc.","Seasoning Mixes, Gravy Mixes","Bayou, Shop&#39;n Save, Carlita, more",Salmonella,03/2010
1296,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205851.htm,"Walong Marketing, Inc.",Candy,Flying Horse,Allergen,03/2010
1297,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205487.htm,"John B. Sanfilippo &amp; Son, Inc.",Snack Mix and Cashew Products,"Fisher, Archer Farms",Salmonella,03/2010
1298,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205669.htm,McCain Foods USA,Frozen Potato Product,McCain,Salmonella,03/2010
1299,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm206203.htm,"C.H. Guenther &amp; Son, Inc.",Seasoning Mix,Chilli Man,Salmonella,03/2010
1300,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205261.htm,Bass Pro Shops,Batter Mix,Bass Pro Uncle Bucks,Salmonella,03/2010
1301,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204986.htm,"C.H. Guenther &amp; Son, Inc.",Seasoning Mixes,"Sunbird, Williams",Salmonella,03/2010
1302,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205001.htm,"Spice Barn, Inc.",Black Pepper,Spice Barn,Salmonella,03/2010
1303,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204997.htm,The Medicines Company,Cleviprex (clevidipine butyrate) injectable emulsion,Cleviprex,Particulate matter,03/2010
1304,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204848.htm,Barcel,Corn Chips,Barcel Tostachos,Salmonella,03/2010
1305,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205273.htm,The Kroger Co.,Garlic Powder,Kroger,Salmonella,03/2010
1306,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203767.htm,"Dutch Valley Food Distributors, Inc.","Black Pepper, Seasoning Salt, Seasoning, Dip Mix",Bulk Foods Inc.,Salmonella,03/2010
1307,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204411.htm,Spice Industrial Group Inc.,Sesame Seeds,Lian How,Salmonella,03/2010
1308,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207588.htm,The Kroger Co.,"Garlic Powder,Lemon Pepper",Kroger,Salmonella,03/2010
1309,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204866.htm,"Produce Valley, Inc.",Onion Dip Mix,Produce Valley,Salmonella,03/2010
1310,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204484.htm,Teleflex Incorporated,"IV Tubing Sets, Accessories, Embolectomy Catheters",Arrow,Sterility,03/2010
1311,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204505.htm,Tastefully Simple,Cheese Ball Mix,Tastefully Simple,Salmonella,03/2010
1312,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204618.htm,Emmi-Roth Kase USA,Cheese Spreads,Spreadables,Salmonella,03/2010
1313,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204394.htm,Julia&#39;s Spices Inc.,Sesame Seeds,Julia&#39;s Spices,Salmonella,03/2010
1314,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204178.htm,"McCormick &amp; Company, Incorporated","Dip Mix, Gravy Mix, Stuffing",McCormick,Salmonella,03/2010
1315,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204711.htm,"GFN Foods, LLC","Pancake Mix, Yellow Cake Mix, Cookie Blend Flour",Gluten-Free Naturals,Salmonella,03/2010
1316,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204068.htm,Quaker,Snack Mix,Quaker,Salmonella,03/2010
1317,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204162.htm,"Austinuts of Dallas, Inc.",Pretzels,Austinuts,Salmonella,03/2010
1318,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203887.htm,"Nutritional Resources, Inc.",Soup,Health Wise,Salmonella,03/2010
1319,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204069.htm,Olde Westport Spice,Seasoning,Olde Westport Garden Harvest,Salmonella,03/2010
1320,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204070.htm,"Mrs. Gerry&#39;s Kitchen, Inc.",Crab Creole Spread,Mrs. Gerry&#39;s,Salmonella,03/2010
1321,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204072.htm,Frontier Natural Products Co-op,"Spices, Spice Blends, Rub, Seasoning","Frontier, Whole Foods 365,  Whole Pantry",Salmonella,03/2010
1322,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203612.htm,Nature&#39;s Variety,Pet Food,Nature&#39;s Variety,Salmonella,03/2010
1323,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204017.htm,Publix Super Markets,Seasoning Mixes,Publix,Salmonella,03/2010
1324,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203778.htm,Herr Foods Inc.,Potato Chips,Herr&#39;s,Salmonella,03/2010
1325,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203757.htm,"GNS Foods, Inc.",Mixes containing pretzels,"Great Nut Supply, Spec’s Wines &amp; Fine Foods, Rouses Louisiana’s Best",Salmonella,03/2010
1326,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203957.htm,Procter &amp; Gamble,Potato Crisps,Pringles,Salmonella,03/2010
1327,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203356.htm,"Ed Roller, Inc.",Seafood Sauce,Wegmans Food You Feel Good About,Allergen,03/2010
1328,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203346.htm,"Fresh Food Concepts, Inc.",Spinach dip,"Delicioso, De La Casa, Rojo&#39;s, more",Salmonella,03/2010
1329,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204052.htm,"Ventura Foods, LLC",Dip,Dean&#39;s,Salmonella,03/2010
1330,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203371.htm,Estrella Family Creamery,Cheese,Estrella Family Creamery,Listeria monocytogenes,03/2010
1331,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204071.htm,"Mrs. Gerry&#39;s Kitchen, Inc.",Spinach Dip,,Salmonella,03/2010
1332,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203339.htm,"McCormick &amp; Company, Incorporated","Dip Mix, Gravy Mix, Stuffing",McCormick,Salmonella,03/2010
1333,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203294.htm,Concord Foods Inc.,Seasoning Mixes,Concord Foods,Salmonella,03/2010
1334,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203372.htm,National Pretzel Company,Pretzels,"President&#39;s Choice, Safeway, CVS, HK Anderson",Salmonella,03/2010
1335,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203355.htm,Mincing Overseas Spice Company,Black Pepper,Mincing,Salmonella,03/2010
1336,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204143.htm,"Orval Kent Food Company, Inc.",Dip,Culinary Circle,Salmonella,03/2010
1337,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203307.htm,Creative Contract Packaging Corporation,Bouillon,Herbox,Salmonella,03/2010
1338,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202978.htm,Earth Island,"Tofu, Pasta, Burger, Wrap, Burrito, Dressing, Dip",Follow Your Heart,Salmonella,03/2010
1339,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203019.htm,"Reser&#39;s Fine Foods, Inc.","Dressing, Dip, Redskin Potato",Reser&#39;s,Salmonella,03/2010
1340,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202961.htm,Homemade Gourmet,Soup Mix,Homemade Gourmet,Salmonella,03/2010
1341,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202813.htm,Tim&#39;s Cascade Snacks,,Hawaiian,Salmonella,03/2010
1342,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202787.htm,"Castella Imports, Inc.",,Castella,Salmonella,03/2010
1343,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202575.htm,"Heartland Foods, Inc.",Black Pepper,Heartland Foods,Salmonella,03/2010
1344,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202608.htm,T. Marzetti Company,Dips,"T. Marzetti, Oak Lake Farms, Great Value",Salmonella,03/2010
1345,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204004.htm,The Kroger Co.,Onion Soup &amp; Dip Mixes,Kroger,Salmonella,02/2010
1346,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202293.htm,Johnny&#39;s Fine Food,Au Jus Mix,Johnny&#39;s,Salmonella,02/2010
1347,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202292.htm,,American Pecan Co. Recalls Pecans Because of Possible Health Risk,,,02/2010
1348,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202113.htm,Wholesome Spice,Crushed Red Pepper,Wholesome Spices,Salmonella,02/2010
1349,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202127.htm,Thumb Oilseed Producers&#39; Cooperative,Soy Grits &amp; Flour,"Soy Beginnings, Nexsoy",Salmonella,02/2010
1350,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202119.htm,"LifeScan, Inc.",Test Strips,OneTouch SureStep,May provide falsely low glucose results,02/2010
1351,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm201351.htm,"Lovin Oven, LLC",Granola Bars,Health Valley Organic,Salmonella,02/2010
1352,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202071.htm,Trader Joe&#39;s Company,,Trader Joe&#39;s,Salmonella,02/2010
1353,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm201350.htm,Queseria Bendita,Cheese,Queseria Bendita,Listeria monocytogenes,02/2010
1354,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm201235.htm,Fresh &amp; Easy Neighborhood Market Inc.,Granola Bars,fresh&amp;easy,Salmonella,02/2010
1355,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200772.htm,"Walong Marketing, Inc.",Sesame Candy,Flying Horse,Allergen,02/2010
1356,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200794.htm,Estrella Family Creamery,Cheese,Estrella Family Creamery,Listeria monocytogenes,02/2010
1357,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200248.htm,Nature&#39;s Variety,Pet Food,Nature&#39;s Variety,Salmonella,02/2010
1358,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200215.htm,Estrella Family Creamery of Montesano,Cheese,Estrella Family Creamery,Listeria monocytogenes,02/2010
1359,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200210.htm,Stop &amp; Shop Supermarket Company,Cookies,Fresh Bakery,Allergen,02/2010
1360,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200202.htm,Giant Food,Cookies,Giant Food,Allergen,02/2010
1361,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200250.htm,Trader Joe&#39;s Company,Granola Bars,Trader Joe&#39;s,Salmonella,02/2010
1362,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200134.htm,"Acacia, Inc.",IV Extension Sets with BD Q-Syte™ Luer Access Device,MPS Acacia,Air embolism or leakage of blood and/or therapy,02/2010
1363,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200121.htm,"BD (Becton, Dickinson and Company)",Luer access devices and closed IV catheter systems,"BD Q-Syte, BD Nexiva",Air embolism or leakage of blood and/or therapy,02/2010
1364,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200122.htm,Turkey Hill Dairy,Ice Cream,Turkey Hill,Allergen,02/2010
1365,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm199957.htm,"Cousins Products, LLC",Spinach vinaigrette,Cousins Products,Allergen,02/2010
1366,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm199796.htm,Pierono Frozen Foods Inc.,Jumbo Shells with Cheese,Pierino,Allergen,02/2010
1367,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200123.htm,Cardiac Science Corporation,Automated external defibrillators,Cardiac Science,may not deliver therapy,02/2010
1368,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm199917.htm,Haifa Smoked Fish Inc.,Fish,Haifa,Potential for botulism,02/2010
1369,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm199682.htm,Global Commodites Inc.,Dry Apricot,Aahu Barah,Sulfites,02/2010
1370,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm198429.htm,Nipro Medical Corporation,Syringes,GlucoPro,Needles detach,01/2010
1371,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm198490.htm,Hettich Centrifuges,Hematocrit Rotors,Hettich,Breakage,01/2010
1372,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197825.htm,Hines Nut Company,Nuts,Harris Teeter Farmers Market,Salmonella,01/2010
1373,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197824.htm,"MuscleMaster.com, Inc.",Dietary Supplements,"Advanced Muscle, Anabolic Formulation, Anabolic Xtreme, more",Undeclared drug ingredient/unapproved drug,01/2010
1374,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197823.htm,"Parkers Farm, Inc.","Peanut Butter, Dips, Spreads, Cheese, Salsa","Parkers Farm, Happy Farms, Kroger, more",Listeria monocytogenes,01/2010
1375,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197746.htm,McNeil Consumer Healthcare,Drug Products,"Motrin, Tylenol, Benedryl, more",Off-odor,01/2010
1376,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197816.htm,PEO Chapter FO,Nuts,,Salmonella,01/2010
1377,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197522.htm,"Nurture, Inc.",Baby Food,"HAPPYTOT, HAPPYBABY",Bacterial Contamination,01/2010
1378,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197441.htm,HP Hood,Cheese Food,Heluva Good,Listeria monocytogenes,01/2010
1379,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm198319.htm,The Wisconsin Cheeseman,Cheese,The Wisconsin Cheeseman,Listeria monocytogenes,01/2010
1380,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197141.htm,Rudolph Foods,,"Pepe&#39;s, 7-Select, Rudolph&#39;s",Allergen,01/2010
1381,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197101.htm,"Parkers Farm, Inc.","Peanut Butter, Dips, Spreads, Cheese, Salsa","Parkers Farm, Happy Farms, Kroger, more",Listeria monocytogenes,01/2010
1382,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm196626.htm,Bao Ding Seafood,Fish,Bao Ding Sea Food,Potential for botulism,01/2010
1383,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm196306.htm,"Harry London Candies, Inc.",Candy,Harry London,Allergen,01/2010
1384,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm196024.htm,Nutty Guys,"Candy, Peanuts",Nutty Guys,Insects in product,12/2009
1385,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195999.htm,Publix,Cake and Pie Product,Publix,Allergen,12/2009
1386,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195683.htm,Encompass Group,Blankets,Thermoflect,May cause injury in a magnetic resonance environment,12/2009
1387,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195809.htm,Janzen Farms,Hazelnuts,Janzen Farms,Salmonella,12/2009
1388,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195417.htm,Limeno LLC.,Cheese,Rico Queso,Salmonella,12/2009
1389,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195293.htm,Market of Choice,Hazelnuts,Market of Choice,Salmonella,12/2009
1390,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195127.htm,"Burnt Ridge Orchards, Inc.",Hazelnuts,"Burnt Ridge Orchards, Inc.",Salmonella,12/2009
1391,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195118.htm,"Teva Animal Health, Inc.",Animal Drug,Ketamine,Adverse reaction,12/2009
1392,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195060.htm,Whole Foods Market,Hazelnuts,Whole Foods Market,Salmonella,12/2009
1393,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195017.htm,Evonuk Oregon Hazelnuts,Hazelnuts,Evonuk Oregon Hazelnuts,Salmonella,12/2009
1394,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195026.htm,Harry and David,Hazelnuts,Harry and David,Salmonella,12/2009
1395,http://www.fda.gov/Safety/Recalls/ucm195478.htm,Mountain Man Nut &amp; Fruit Co.,Hazelnuts,Mountain Man Nut &amp; Fruit Co.,Salmonella,12/2009
1396,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm195690.htm,"McNeil-PPC, Inc.",Drugs,Tylenol,"Presence of 2,4,6-tribromoanisole",12/2009
